Temp	16-654-- V. stam	16-663-- V. myrs	17-1611-- V. fus	17-607-- V. fus	17-609-- V. fus	17-628-- V. fus	17-724-- Hybrid	18-667-- V. fus	18-668-- V. stam	18-671-- V. stam	20-706-- V. ell	21-5541-- V. arb	22-2000-- V. myrs	22-2001-- V. myrs	23-2500-- V. ell	98-403-- V. darr	Alapaha-- RB	Alaska (wild)-- V. mic	Arcadia-- SHB	Avanti-- SHB	BBP Draper-- NHB	BBP Duke-- NHB	Blomidon-- LB	Brunswick-- LB	Chickadee-- SHB	Colorado-- V. myrt	Crassifolium #1-- V. cras	Darrow Juliana Type-- V. darr	Draper-- NHB	Duke-- NHB	Elliott-- NHB	Emerald-- SHB	Erin's Bilberry-- V. myrt	Fundy-- LB	fus226-- V. fus	fus4-- V. fus	fus81-- V. fus	GE-2004-060-- V. myrt	Gritless Sparkleberry-- V. arb	Indigocrisp-- SHB	Jewel-- SHB	Kestrel-- SHB	Legacy-- NHB	Ling (Red Sunset)-- V. vit	Ling (Sana)-- V. vit	Ling (wild) W1-- V. vit	Macro Ben Lear-- V. mac	Macro Bud's Blues-- V. mac	Macro Howes-- V. mac	Macro Murphy's Green-- V. mac	Macro Pilgrim-- V. mac	Macro Potters Favorite-- V. mac	Macro Stevens-- V. mac	Ochlockonee-- RB	Oleno yellow-- V. ell	Oxy (wild) BB09-- V. oxy	Oxy (wild) GyPL08-- V. oxy	Oxy (wild) LolPlo-- V. oxy	Oxy (wild) P16-- V. oxy	Oxy (wild) pmw19-- V. oxy	Palmetto-- SHB	Pink Lemonade #2-- Hybrid	Rosa's Blush-- V. darr	Snowchaser-- SHB	Spark#17-- V. arb	Spark#30-- V. arb	Tenellum 21-1153A-- V. ten	Vernon-- RB
82.26755906	2.971078831	2.058790719	2.001745706	2.429831368	1.684428832	4.328262685	2.096264608	1.551943384	4.133169435	4.039350654	6.418947498	3.322354315	2.511628863	2.268932344	3.769613493	3.626011642	3.493860781	3.734162358	3.726968434	4.032237994	1.867078437	1.973421224	4.899670167	4.243686744	3.520856398	-0.13747781	3.760265345	3.565217477	3.373145865	3.591618704	6.424631501	3.00066311	-0.200010226	6.365838607	3.586003096	3.934213887	3.562950832	-0.172970508	6.343301755	4.39439008	3.677328766	3.833041055	4.173222893	0.229301696	-0.172268304	0.45914249	6.472306309	4.966322354	8.282809607	0.837844276	4.247712544	4.635895666	4.740163085	4.547601958	3.991402784	7.908289266	6.368180338	5.114783405	5.920176888	5.98050383	4.669591319	3.000392937	4.21498792	5.111071137	2.073913655	3.330759859	2.298736471	5.00627826
82.54472441	0.534876877	0.200726608	0.165843255	0.310526266	0.021787153	1.12509316	0.218254107	-0.072266545	0.926290346	0.87900629	2.249494646	0.691206204	0.407718376	0.307670864	0.839399745	0.80283887	0.655602728	0.845552835	0.789763854	0.982487568	0.232296462	0.202094814	1.317053286	1.092596754	0.679994838	-0.235482862	0.936864656	0.661827523	0.706130933	0.800834318	2.062094688	0.543686318	-0.189522157	2.052222688	0.809698687	0.887830734	0.789412985	-0.125701321	2.034229449	1.022027337	0.860380695	0.776526899	1.086385314	-0.142407026	-0.143458321	-0.065432394	2.192347215	1.519896182	2.985921692	-0.179791529	1.028983211	1.304120718	1.348383006	1.189810194	1.075349044	2.860443309	1.996109917	1.507626305	1.870048503	1.827825321	1.352223122	0.542914424	1.078236712	1.417735265	0.252803964	0.73628086	0.30367398	1.404174004
82.82188976	-0.202268818	-0.262296105	-0.253842225	-0.258610081	-0.297420427	-0.029014618	-0.254838881	-0.33959494	-0.15341431	-0.192176067	0.40793359	-0.143734695	-0.167591898	-0.238436512	-0.15576258	-0.135997425	-0.233176864	-0.128919966	-0.183732737	-0.086930625	-0.13640295	-0.210089907	-0.005112388	-0.035923398	-0.21508385	-0.002661338	-0.068298055	-0.256397733	-0.157025264	-0.119604683	0.229954995	-0.218286287	0.023586781	0.232422837	-0.114278574	-0.17958181	-0.152824314	0.099834424	0.206094475	-0.133981486	-0.110244089	-0.209294801	-0.0361492	-0.03964819	0.051490859	-0.004951868	0.300159992	0.155965115	0.558687604	-0.27560365	-0.10263835	0.062171561	0.055918215	-0.054489856	0.024357975	0.550051602	0.200679699	0.063766335	0.193191917	0.144531413	0.027221692	-0.19275404	-0.047256839	-0.037970998	-0.186761829	-0.106671286	-0.214229724	0.015175972
83.09905512	-0.179777785	-0.165388846	-0.117581211	-0.172310111	-0.131539137	-0.1729628	-0.165316197	-0.128292575	-0.225766782	-0.261383929	-0.112108531	-0.160817519	-0.110475893	-0.188930367	-0.222056744	-0.191740582	-0.234922498	-0.20142395	-0.2334367	-0.205240723	-0.025392515	-0.084074234	-0.203689608	-0.183211291	-0.224161663	0.2230624	-0.18087686	-0.262546884	-0.183214543	-0.171395382	-0.206880879	-0.228196715	0.210015893	-0.216925744	-0.172055819	-0.288097475	-0.2299319	0.267618062	-0.229581216	-0.230903925	-0.200867909	-0.240074865	-0.187824269	0.145212543	0.20396646	0.181761326	-0.245300016	-0.131029238	-0.168740648	-0.071521401	-0.224864056	-0.132235406	-0.164745192	-0.239439777	-0.11317374	-0.136005516	-0.204951069	-0.231879691	-0.196399823	-0.211299589	-0.243684719	-0.162846614	-0.187590629	-0.314437902	-0.082808566	-0.148321492	-0.130386384	-0.238291649
83.37622047	0.044323473	0.043389302	0.12032114	0.060693027	0.092981424	0.008384679	0.04341004	0.126344944	0.000327356	-0.033097401	-0.077031652	0.04221472	0.092718633	0.008085764	-0.012317162	0.014415406	0.00035124	0.00118769	-0.00437687	-0.025941819	0.162421378	0.137471644	-0.027539622	-0.014026957	0.009592456	0.358486818	-0.00080466	-0.018828537	0.036695664	0.030155158	-0.102786621	-0.045282769	0.303060885	-0.115124691	0.02575269	-0.094605546	-0.041603136	0.329976079	-0.112494211	-0.002865005	-0.019081064	0.000677223	-0.013190951	0.277060691	0.276770679	0.317842001	-0.218786877	-0.015433562	-0.146386395	0.133251603	-0.022811595	0.036214943	-0.005796238	-0.062176941	0.045443012	-0.108659456	-0.069321397	-0.093114174	-0.078876081	-0.065472119	-0.116083367	0.055522725	-0.006436728	-0.152863468	0.111208029	0.040978088	0.073440504	-0.090740552
83.65338583	0.229922204	0.206705863	0.289690329	0.23345962	0.244167586	0.199239483	0.2026057	0.289332542	0.210705276	0.182107239	0.091361281	0.216003432	0.254761401	0.170630739	0.178824143	0.202658554	0.213103623	0.192941334	0.212753754	0.163023415	0.293353574	0.289049052	0.176117522	0.178002724	0.207622003	0.418348894	0.188371868	0.20368793	0.233030592	0.221216982	0.09850323	0.113016142	0.323229455	0.100470451	0.206733406	0.107715721	0.145184001	0.331735342	0.101251627	0.222657085	0.16178041	0.226126782	0.180129122	0.341824454	0.299842358	0.384048344	-0.040392187	0.172857762	0.077413058	0.249879995	0.188620747	0.234879462	0.192210449	0.142135809	0.211448959	0.101494317	0.165482594	0.115376735	0.135923321	0.15848384	0.075353501	0.228456353	0.190672926	0.062945862	0.242118553	0.217191694	0.220882148	0.100837975
83.93055118	0.322034672	0.294233884	0.359538693	0.304734883	0.318415917	0.307728954	0.278777666	0.358904649	0.325368811	0.305569258	0.220869085	0.30975928	0.329437941	0.253799456	0.28169655	0.305387331	0.341755652	0.296966652	0.333961236	0.277387338	0.350846726	0.350447856	0.30313977	0.299689929	0.31071107	0.430213339	0.296577073	0.337336506	0.331878858	0.331219082	0.241457046	0.199720098	0.314595389	0.258215883	0.305917899	0.238030761	0.250410272	0.322134233	0.246883372	0.354025474	0.266075854	0.350208282	0.289804967	0.361462274	0.301472552	0.405649306	0.108081145	0.304290992	0.259095011	0.288631721	0.311215952	0.353980367	0.318050177	0.267692248	0.307683874	0.262427826	0.329167954	0.263783519	0.284294047	0.303077054	0.198657154	0.313515232	0.307201083	0.199098389	0.305599722	0.310994607	0.292066002	0.219177837
84.20771654	0.341112472	0.312670103	0.364634377	0.307922792	0.339966308	0.344246613	0.294239646	0.370020729	0.358568886	0.348458365	0.282171062	0.33877599	0.340117202	0.28415677	0.313977975	0.343707679	0.38601546	0.328133045	0.367097164	0.320325108	0.359741882	0.350331361	0.356085235	0.348785515	0.347444488	0.413230225	0.331033799	0.38825859	0.352085222	0.369516856	0.309907527	0.228722148	0.301847794	0.328798772	0.340454407	0.296671946	0.28566738	0.317988021	0.315995628	0.399943418	0.302622155	0.380025836	0.324192585	0.359138401	0.292932146	0.402219244	0.18646854	0.364177347	0.346252721	0.28161287	0.352365517	0.395100693	0.365035776	0.315588787	0.338417166	0.335720193	0.401175927	0.334985745	0.336720384	0.355415287	0.25198788	0.337704891	0.344257373	0.257956165	0.330945224	0.342424067	0.317360487	0.274964826
84.48488189	0.335446562	0.298018334	0.349645871	0.296874926	0.331972411	0.348582991	0.284614655	0.356863408	0.347239207	0.344480945	0.299209703	0.331592477	0.330868641	0.290784074	0.314037113	0.350113468	0.374696971	0.326924562	0.35719001	0.32622093	0.351365504	0.326201146	0.365598437	0.346407595	0.354921678	0.382112231	0.323642011	0.387628739	0.335240781	0.366002011	0.332522189	0.226744727	0.287911196	0.348959996	0.340177317	0.305104596	0.288629291	0.315659985	0.341135658	0.396133139	0.303882277	0.365698391	0.331414493	0.349731026	0.281664311	0.397810546	0.21182231	0.380054811	0.372388992	0.261620909	0.353302148	0.392240897	0.362837659	0.319355319	0.331544523	0.36286735	0.417497276	0.344028325	0.336187843	0.358798122	0.27201558	0.333595943	0.338237322	0.274819334	0.338029105	0.353046333	0.318921486	0.304565213
84.76204724	0.32881033	0.287791225	0.336621858	0.29461857	0.311859604	0.344227543	0.273105919	0.343377648	0.325617053	0.32762621	0.294868462	0.319774831	0.318204075	0.287072735	0.305332441	0.344424379	0.346309105	0.31470475	0.339345785	0.32432144	0.340479062	0.305715717	0.356476427	0.316325556	0.349487158	0.348771949	0.301788764	0.363930481	0.31253113	0.342407075	0.336410089	0.2196907	0.273931961	0.351918325	0.328694458	0.293003718	0.280391578	0.313246441	0.342767069	0.374762909	0.294217734	0.346516464	0.340087101	0.337363912	0.269539178	0.405337013	0.208049413	0.376076111	0.368734725	0.250807436	0.337333061	0.373049147	0.342898915	0.3053578	0.320441462	0.373746029	0.406283184	0.321133307	0.331925976	0.346941535	0.277253939	0.322582981	0.326652371	0.27247394	0.330997916	0.353594159	0.309836802	0.319550973
85.0392126	0.316053497	0.285022345	0.327382877	0.290179756	0.289329012	0.335332018	0.259886983	0.331614026	0.309570481	0.315895871	0.284976574	0.312778121	0.302484086	0.287090675	0.296260405	0.335133116	0.32647911	0.29289445	0.32219109	0.321002597	0.332735134	0.294159046	0.339389409	0.288766516	0.337385348	0.321178313	0.286543413	0.333933823	0.299990409	0.31508113	0.341120826	0.220962918	0.268419044	0.348786757	0.319183749	0.284895497	0.27156252	0.309147002	0.332359096	0.356189334	0.279801356	0.337581729	0.343148955	0.322382019	0.253458032	0.409248067	0.194070104	0.367312081	0.356977657	0.245302711	0.311696634	0.351587182	0.328203774	0.285931717	0.321092056	0.373064001	0.376865019	0.305724183	0.328058127	0.335457479	0.271584751	0.316477797	0.321512162	0.25956501	0.310724932	0.335716819	0.30135425	0.322098793
85.31637795	0.304483616	0.27773052	0.321034449	0.280035432	0.271125479	0.325962269	0.245785141	0.316557984	0.296924416	0.304268204	0.279515154	0.305163164	0.293861423	0.282736526	0.291791051	0.326888943	0.322279344	0.274582286	0.312767492	0.315051088	0.332345679	0.291512384	0.322730767	0.274883083	0.332640733	0.306342861	0.283848341	0.312352471	0.296285405	0.295957869	0.348216871	0.227329765	0.271779611	0.349632391	0.316948492	0.280858298	0.270066466	0.304966684	0.314748869	0.349180072	0.268308379	0.344192383	0.329924341	0.308382195	0.243062108	0.397625535	0.189464887	0.361810658	0.357161167	0.23871519	0.292926187	0.343427288	0.326993632	0.267769694	0.324984122	0.361732764	0.345340293	0.30811487	0.316641061	0.331270611	0.261825546	0.316945209	0.316145302	0.240552045	0.28796157	0.310273291	0.293696279	0.323041977
85.59354331	0.298341721	0.267703457	0.315811174	0.272310596	0.26727518	0.318565251	0.240062908	0.311695593	0.286007798	0.296635796	0.275158126	0.29297114	0.295809879	0.267320399	0.29441093	0.319955389	0.3235401	0.270519144	0.309073135	0.29968834	0.341529195	0.297582913	0.314747579	0.273610568	0.337713661	0.314916383	0.291238391	0.304135828	0.293742046	0.289433822	0.350716149	0.232327174	0.274851056	0.360590161	0.31732053	0.273697863	0.273299124	0.299904168	0.295993061	0.353287984	0.269705264	0.356908888	0.307422116	0.297678217	0.241729643	0.380506206	0.203872688	0.354862469	0.366088029	0.232378493	0.292279019	0.35408511	0.330181777	0.257829162	0.318968686	0.347957918	0.334540613	0.318357646	0.310481785	0.335329643	0.261612762	0.320952299	0.308946383	0.224840861	0.27262407	0.295532466	0.284245778	0.326473411
85.87070866	0.292938122	0.261756453	0.308633726	0.273488456	0.279661851	0.314394893	0.243983138	0.32127226	0.283853902	0.302875877	0.271826958	0.277365477	0.298800931	0.252020782	0.303757721	0.309982255	0.326914815	0.277809097	0.304380863	0.282262158	0.35170425	0.302982526	0.320899757	0.282007637	0.341256023	0.341453311	0.295992778	0.303961174	0.288913652	0.297745751	0.343155916	0.240009007	0.279479145	0.376959857	0.311412468	0.266304997	0.274211804	0.292251494	0.286967651	0.360290583	0.276572633	0.357572825	0.28799095	0.293987587	0.236928714	0.370838224	0.231101247	0.345399257	0.372479226	0.221121525	0.304869467	0.365912158	0.331635967	0.260100083	0.304825227	0.340172216	0.347753235	0.32942757	0.312980505	0.342406579	0.271979934	0.320147384	0.299948836	0.222295227	0.268193964	0.292243467	0.275712581	0.329094577
86.14787402	0.290456278	0.262921634	0.306436368	0.282729149	0.296608218	0.313564604	0.257427905	0.331879137	0.296179278	0.319875663	0.281773072	0.270679144	0.298230393	0.240262941	0.31168274	0.29758962	0.334267426	0.290185606	0.302949053	0.281546963	0.356518756	0.299329974	0.336253212	0.290979212	0.340412853	0.36549035	0.290386515	0.313274936	0.28153363	0.315758197	0.333150399	0.257285058	0.290552917	0.394252003	0.306477525	0.264853636	0.27328252	0.289155701	0.290599198	0.360835099	0.280498129	0.348643281	0.280524099	0.302230764	0.234055729	0.372635953	0.264721095	0.333780709	0.375687345	0.212501381	0.324071432	0.364517419	0.328049098	0.271017588	0.288822294	0.345068924	0.366664201	0.335464709	0.315213177	0.351796983	0.278473918	0.315235931	0.294881933	0.230335269	0.274618152	0.293144118	0.271157973	0.335155162
86.42503937	0.292087422	0.268986052	0.314591663	0.293974537	0.305912752	0.311833023	0.272177137	0.334318826	0.311261928	0.337805714	0.307583622	0.278773249	0.296179345	0.237054505	0.308781816	0.288289361	0.334530716	0.301007219	0.309124195	0.294813023	0.359172407	0.291273552	0.350026562	0.298426425	0.338388051	0.373426368	0.286751345	0.324007364	0.282013334	0.32807437	0.334658121	0.280844323	0.302342367	0.402022656	0.310020128	0.270746476	0.275599691	0.29222894	0.301517847	0.362275577	0.278428861	0.345947305	0.285343213	0.318633819	0.2450001	0.377329135	0.305788968	0.31789493	0.385742911	0.211837441	0.342230684	0.355580448	0.32495109	0.285094165	0.273352042	0.356405692	0.377276183	0.333594462	0.318050693	0.356549979	0.272246342	0.313890516	0.301002616	0.24085826	0.284568924	0.297502366	0.266116842	0.342661498
86.70220472	0.298009412	0.278702645	0.329177968	0.302202019	0.306560613	0.315312678	0.277281832	0.330806041	0.314464229	0.345010216	0.332416753	0.292597283	0.287658035	0.248151269	0.300526069	0.285569765	0.329043009	0.306028171	0.317792794	0.308320979	0.361921362	0.292474665	0.360843928	0.307666139	0.338461863	0.369829486	0.291155764	0.326593389	0.295020909	0.32919262	0.34441593	0.306314511	0.305826845	0.392447203	0.3149628	0.279495592	0.279164212	0.298088025	0.310928161	0.370281828	0.272751284	0.348725703	0.297562561	0.329630801	0.261912979	0.37838654	0.341044246	0.306352839	0.401577489	0.212107504	0.351530719	0.34861259	0.327724204	0.299393076	0.265861778	0.360560458	0.376441454	0.323969127	0.321967353	0.343882465	0.262323995	0.318451759	0.311919846	0.25371739	0.290982926	0.310040063	0.260341986	0.345262663
86.97937008	0.300365874	0.293417727	0.340074597	0.306376565	0.307629756	0.326711641	0.272327538	0.328293013	0.308372684	0.336756368	0.343205963	0.301763006	0.275862728	0.25986887	0.296658911	0.289705813	0.326328148	0.306662735	0.31975955	0.314313662	0.366148829	0.31024734	0.359391489	0.319600237	0.339021369	0.363542183	0.294835831	0.326109415	0.310888197	0.323316518	0.35370025	0.324833636	0.299017167	0.38024399	0.32105742	0.288323746	0.282479969	0.310591062	0.314246287	0.384985112	0.274943745	0.34415161	0.311522369	0.328197954	0.275385209	0.381031643	0.357607208	0.304462911	0.40281697	0.219897181	0.350613338	0.343588397	0.326680239	0.308515245	0.273487093	0.360704753	0.363886728	0.313178964	0.32876999	0.323813592	0.253224418	0.321933714	0.320775249	0.265999229	0.285662488	0.323408729	0.254943128	0.344875775
87.25653543	0.293981395	0.297342671	0.33873738	0.305276044	0.30773147	0.330659981	0.264186603	0.32458772	0.302008517	0.320012348	0.333213182	0.301412994	0.2690882	0.260992969	0.29167238	0.294874563	0.320831597	0.30614445	0.316968844	0.310199241	0.367791413	0.327949685	0.339376095	0.330092045	0.335448997	0.353091103	0.292419432	0.32793004	0.318942377	0.317819334	0.354779835	0.331243846	0.291024147	0.376363774	0.326142131	0.290586656	0.286031367	0.32536601	0.307068984	0.399871805	0.286908797	0.329270331	0.313431428	0.323019798	0.282005054	0.380745759	0.363476713	0.311206377	0.385392075	0.23834345	0.34069937	0.342888389	0.317007929	0.306849394	0.286309798	0.360040171	0.347977777	0.304866232	0.33145373	0.310005669	0.242460811	0.3167254	0.323447329	0.271155245	0.272960179	0.324032553	0.244626847	0.342920713
87.53370079	0.29092188	0.286160657	0.325885422	0.29610682	0.303223054	0.320877286	0.267057989	0.319354002	0.309116401	0.309908937	0.309296828	0.29605836	0.270021677	0.260241963	0.286786236	0.298082897	0.305179076	0.304331013	0.317758744	0.295996998	0.366311006	0.32452199	0.31733807	0.330016226	0.32878152	0.341773103	0.28496014	0.331436717	0.31360422	0.31943932	0.344612419	0.33200392	0.296529218	0.374799373	0.324557383	0.281682665	0.289761298	0.331843551	0.293516141	0.392212926	0.299269795	0.315658265	0.30285312	0.32505893	0.282728024	0.365732164	0.359613435	0.323077168	0.363323576	0.253797464	0.325977795	0.348295335	0.308250949	0.302132859	0.29326536	0.350904263	0.335229407	0.301552362	0.319983912	0.308526117	0.232611851	0.305413364	0.324149854	0.273520433	0.273063627	0.313818709	0.232403949	0.340706434
87.81086614	0.294740141	0.272244009	0.303360702	0.287251204	0.298396077	0.314758509	0.282439358	0.311016216	0.327122978	0.304269008	0.29308985	0.29577397	0.280749456	0.263172966	0.284142246	0.300859028	0.291001736	0.300375872	0.321909899	0.275777868	0.357922356	0.304033197	0.307143437	0.322932553	0.32554144	0.334402561	0.269001528	0.329835272	0.299633735	0.321186741	0.331868585	0.328834663	0.312090396	0.37118356	0.323178453	0.27013663	0.295892757	0.332409981	0.287348373	0.366697652	0.300002751	0.314975221	0.295813877	0.334247122	0.282779087	0.343385764	0.343248975	0.327774312	0.342697291	0.252797027	0.310837615	0.349996549	0.308106067	0.302745845	0.292544463	0.336838401	0.323008625	0.301257323	0.304272274	0.317962197	0.23002521	0.294640905	0.326558139	0.27976056	0.283333724	0.303045221	0.227760986	0.336006696
88.0880315	0.296289956	0.26089945	0.280785679	0.286155016	0.295579055	0.319856989	0.304660587	0.295875334	0.337154445	0.292403786	0.28917701	0.300420932	0.293253958	0.270449983	0.279240631	0.299531738	0.291182641	0.298061937	0.319996154	0.2650621	0.342281664	0.285412717	0.308879481	0.320284387	0.326654763	0.328902	0.254528248	0.326429483	0.284449975	0.310667562	0.322757455	0.316629803	0.32455192	0.360977895	0.318818073	0.263955081	0.298160198	0.336572997	0.288408866	0.350076528	0.290297605	0.32185924	0.292416367	0.342574652	0.286271421	0.328464316	0.320714438	0.321480497	0.330654273	0.236821226	0.300639686	0.340095555	0.306234233	0.305368688	0.285724354	0.324867024	0.316927474	0.295031843	0.298804211	0.322713953	0.238585142	0.289194064	0.323084736	0.285641736	0.291770568	0.294344619	0.231760438	0.325169396
88.36519685	0.293726144	0.253229249	0.273052265	0.283425625	0.2925858	0.32673396	0.322176902	0.284905929	0.329246965	0.285957314	0.291252117	0.300416181	0.300761844	0.282731164	0.279092224	0.294009207	0.296788238	0.299963565	0.307382212	0.270720333	0.336952558	0.284133302	0.317781114	0.323921536	0.322223081	0.321117182	0.255765998	0.323001418	0.273437319	0.292693579	0.314895681	0.302542876	0.329528428	0.344511715	0.302981526	0.261124324	0.293545565	0.341578998	0.287890103	0.345854365	0.279624081	0.320549171	0.289310663	0.343644392	0.292071687	0.325559272	0.306865961	0.314247294	0.333874137	0.227331695	0.29927023	0.323040158	0.295875308	0.302698917	0.286340346	0.312612324	0.323379594	0.286935951	0.304145401	0.319038663	0.250964046	0.286412156	0.315768605	0.289597248	0.302997581	0.28773512	0.243628467	0.316582092
88.6423622	0.290974674	0.247871088	0.274471944	0.273058477	0.290836687	0.329295596	0.317309364	0.285254135	0.312768829	0.291530477	0.296917011	0.297520303	0.305060883	0.292119876	0.283839363	0.291568755	0.300243354	0.304153682	0.293981612	0.27938572	0.347987222	0.294388531	0.32505848	0.328125645	0.312902103	0.309733773	0.269803614	0.31503461	0.272911366	0.279960935	0.310586472	0.296765589	0.322477733	0.333159932	0.287782888	0.260145885	0.288753902	0.332654511	0.280669953	0.342266405	0.269915246	0.311008996	0.290739528	0.335580622	0.296681328	0.327442237	0.309318447	0.306117289	0.341868785	0.235337612	0.299134592	0.306588248	0.288013119	0.296964114	0.301361049	0.29880794	0.335028174	0.287681645	0.312326785	0.320181669	0.257971377	0.281531164	0.307855947	0.29616026	0.318903349	0.287980566	0.261593306	0.319619278
88.91952756	0.292681456	0.248501381	0.270778964	0.264579307	0.290434216	0.324027694	0.29137575	0.289252787	0.30153788	0.292419725	0.30414855	0.297390096	0.305144702	0.287609395	0.286526385	0.291826673	0.299270764	0.304033506	0.28893269	0.283938922	0.359608596	0.298787526	0.323839022	0.321283043	0.304301884	0.299749397	0.277499779	0.303738839	0.281219195	0.278923227	0.310771432	0.298670976	0.307673324	0.328588868	0.283791902	0.260095402	0.2867071	0.31211091	0.264486029	0.334983265	0.259710842	0.306705681	0.295209337	0.325388203	0.299334724	0.327237478	0.322960654	0.295941743	0.34720216	0.245451125	0.29640166	0.293943331	0.290166964	0.296032362	0.316128234	0.288276121	0.335681395	0.298444837	0.316756999	0.32643349	0.257349904	0.276957784	0.298433696	0.301132061	0.328356222	0.300342791	0.271092463	0.327209105
89.19669291	0.29172126	0.251080096	0.265736696	0.26144313	0.283866233	0.313731347	0.25980307	0.290624434	0.293627011	0.286319282	0.305342339	0.299635898	0.303252951	0.276303101	0.284521961	0.287544952	0.292752204	0.289791168	0.292476534	0.285341742	0.358332608	0.29352879	0.313967518	0.308162489	0.293790498	0.291888125	0.269838954	0.293285177	0.289902925	0.282166137	0.308866047	0.302415776	0.296002214	0.322059738	0.282709928	0.259570598	0.278346544	0.298269997	0.252367875	0.325942036	0.251251063	0.304670706	0.29067747	0.31859331	0.293078652	0.327409096	0.338556581	0.289012367	0.34785218	0.245019357	0.296254917	0.285953887	0.296860089	0.299049889	0.315731256	0.287761928	0.321804734	0.303586088	0.312405743	0.324595161	0.247159063	0.276187537	0.290133154	0.300946414	0.316576678	0.313944838	0.267003126	0.335575536
89.47385827	0.277347721	0.249169241	0.265932786	0.255095441	0.272676223	0.308423848	0.234420222	0.289015353	0.287521757	0.283309799	0.289378658	0.297004113	0.295738214	0.27005985	0.271878656	0.277867136	0.286498625	0.27148346	0.293544898	0.276616281	0.342999352	0.286425143	0.301192887	0.296579692	0.284946079	0.285424136	0.261357909	0.285364597	0.287381688	0.278995625	0.302414403	0.302323935	0.287994482	0.310272885	0.276529349	0.256517984	0.254779146	0.299794159	0.255054305	0.316890278	0.252082223	0.29532312	0.277128686	0.312300345	0.274663465	0.319955492	0.343001577	0.284751255	0.342343815	0.237096463	0.298383303	0.28598725	0.296043828	0.294384318	0.296189401	0.293181789	0.310214513	0.290161725	0.30367369	0.308365836	0.233780293	0.281532032	0.283780829	0.297464212	0.290333639	0.311665783	0.253451111	0.336388829
89.75102362	0.253700637	0.248978793	0.270618584	0.245385721	0.264724674	0.304671664	0.225830803	0.283913286	0.285970352	0.280002304	0.268251773	0.282293351	0.279986793	0.269869169	0.25409058	0.264645783	0.285109161	0.261037771	0.281237029	0.263158132	0.3257838	0.280148711	0.290778652	0.284711122	0.277465624	0.28343533	0.255075953	0.272679006	0.271288142	0.270255106	0.29561236	0.302723153	0.283721292	0.303480195	0.271408418	0.252346187	0.235457598	0.306616359	0.260770652	0.309127297	0.264063811	0.280892196	0.269579486	0.304720894	0.253944362	0.30121212	0.328544893	0.276430196	0.33082001	0.22481928	0.29376843	0.292956161	0.283714857	0.279413107	0.273539942	0.298022944	0.307250099	0.268155037	0.295117288	0.28744056	0.22564479	0.286631078	0.282077139	0.290053155	0.270302117	0.293445445	0.233626036	0.321468253
90.02818898	0.238170127	0.250357368	0.279966792	0.240372472	0.256315334	0.289273743	0.237883995	0.278336555	0.287782924	0.27512665	0.259557402	0.264196457	0.268537708	0.268682064	0.245434661	0.255861875	0.28240943	0.253243795	0.262436014	0.25978078	0.319615724	0.276093217	0.284377848	0.277709684	0.265951972	0.282495568	0.248064627	0.259909466	0.255396597	0.264995544	0.290179114	0.29970353	0.285763131	0.305513649	0.271876469	0.247993741	0.235630287	0.302599166	0.260591473	0.304485371	0.274191183	0.272430713	0.270196677	0.298617947	0.240872606	0.284249634	0.30388372	0.265408295	0.315692305	0.216041005	0.279440136	0.294315968	0.266030184	0.264818628	0.265459085	0.298620096	0.304950214	0.249977083	0.284150559	0.277314648	0.218006275	0.283104614	0.282936367	0.277424616	0.267592042	0.273328421	0.223536088	0.298621065
90.30535433	0.240178189	0.247129102	0.280134444	0.240645462	0.251136458	0.268670048	0.255901427	0.277846189	0.290522863	0.271038927	0.259398545	0.253890802	0.263151299	0.264927846	0.250344918	0.258233062	0.275225008	0.253578952	0.252833533	0.262967976	0.316614183	0.275143763	0.281215636	0.278231824	0.256840652	0.278260352	0.246078953	0.257680223	0.251646095	0.267341334	0.288388876	0.286434011	0.291795567	0.307037035	0.272134191	0.237893212	0.2444371	0.293635181	0.257839147	0.304089685	0.271122762	0.271815577	0.270096767	0.299573295	0.236570918	0.276765683	0.285567181	0.261091688	0.303906889	0.219893751	0.267992522	0.283914281	0.254400219	0.25542504	0.267357123	0.288979857	0.300689145	0.243697078	0.272462794	0.276757386	0.210434386	0.276944627	0.276602619	0.263474498	0.278908894	0.267067471	0.233352589	0.276822558
90.58251969	0.250931382	0.235974309	0.265135577	0.246081219	0.25317312	0.262279023	0.268648451	0.280988442	0.289402101	0.264677191	0.256258858	0.255695946	0.260990638	0.263121991	0.253363714	0.25823657	0.267244802	0.265678011	0.256620767	0.264414177	0.310363981	0.271686406	0.278494054	0.283472597	0.259447382	0.274680554	0.249906277	0.265883535	0.255021456	0.268434262	0.289286951	0.27222615	0.299028077	0.308780542	0.272684855	0.228293087	0.251081287	0.28654655	0.251983029	0.307216937	0.262158746	0.272680306	0.264571042	0.306492711	0.239706741	0.278572445	0.283219987	0.262107933	0.302138893	0.227885415	0.266655732	0.265372335	0.254049379	0.251169005	0.268008796	0.276051055	0.298284721	0.252348746	0.265083808	0.277098418	0.209341277	0.276515681	0.263784731	0.253477156	0.285838836	0.27571683	0.253960263	0.267350728
